Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	co_culture	time	host_plant	host_genotype	infiltration_agent	inoculation_time (h post infiltration)	sample_time (h post inoculation)	additional_notes
SRX3984064	4/22/18 0:34	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052974	SRP141816	PRJNA439622	439622	SRS3208886	SAMN08769627	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451847				8769627	DC3000			co_culture	c_viol_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	35						
SRX3984040	4/22/18 0:38	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052998	SRP141790	PRJNA439623	439623	SRS3208860	SAMN08769760	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451823				8769760	DC3000			co_culture	c_viol_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	35						
SRX3984000	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053038	SRP141753	PRJNA439624	439624	SRS3208822	SAMN08769755	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451783				8769755	DC3000			co_culture	c_viol_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	35						
SRX3984074	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052964	SRP141829	PRJNA439625	439625	SRS3208898	SAMN08769628	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451857				8769628	DC3000			co_culture	c_viol_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	35						
SRX3984052	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052986	SRP141803	PRJNA439626	439626	SRS3208873	SAMN08769776	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451835				8769776	DC3000			co_culture	c_viol_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	40						
SRX3984026	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053012	SRP141778	PRJNA439627	439627	SRS3208847	SAMN08769775	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451809				8769775	DC3000			co_culture	c_viol_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	40						
SRX3984005	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053033	SRP141758	PRJNA439628	439628	SRS3208827	SAMN08769629	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451788				8769629	DC3000			co_culture	c_viol_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	40						
SRX3983989	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053049	SRP141743	PRJNA439629	439629	SRS3208811	SAMN08769774	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451772				8769774	DC3000			co_culture	c_viol_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	40						
SRX3984053	4/22/18 0:38	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052985	SRP141804	PRJNA439630	439630	SRS3208874	SAMN08769630	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451836				8769630	DC3000			co_culture	c_viol_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	45						
SRX3984025	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053013	SRP141777	PRJNA439631	439631	SRS3208846	SAMN08769773	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451808				8769773	DC3000			co_culture	c_viol_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	45						
SRX3984029	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053009	SRP141780	PRJNA439632	439632	SRS3208849	SAMN08769772	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451812				8769772	DC3000			co_culture	c_viol_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	45						
SRX3983992	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053046	SRP141747	PRJNA439633	439633	SRS3208815	SAMN08769771	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451775				8769771	DC3000			co_culture	c_viol_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Chromobacterium violaceum ATCC 315322	45						
SRX3984081	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052957	SRP141833	PRJNA439634	439634	SRS3208903	SAMN08769770	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451864				8769770	DC3000			co_culture	b_thai_c_viol_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	12.5						
SRX3984076	4/22/18 0:34	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052962	SRP141826	PRJNA439635	439635	SRS3208897	SAMN08769633	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451859				8769633	DC3000			co_culture	b_thai_c_viol_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	12.5						
SRX3984035	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053003	SRP141838	PRJNA439636	439636	SRS3208908	SAMN08769769	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451818				8769769	DC3000			co_culture	b_thai_c_viol_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	12.5						
SRX3984043	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052995	SRP141795	PRJNA439637	439637	SRS3208865	SAMN08769768	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451826				8769768	DC3000			co_culture	b_thai_c_viol_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	12.5						
SRX3984083	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052955	SRP141835	PRJNA439638	439638	SRS3208905	SAMN08769700	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451866				8769700	DC3000			co_culture	b_thai_c_viol_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	25						
SRX3984060	4/22/18 0:40	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052978	SRP141811	PRJNA439639	439639	SRS3208881	SAMN08769767	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451843				8769767	DC3000			co_culture	b_thai_c_viol_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	25						
SRX3984018	4/22/18 0:39	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053020	SRP141771	PRJNA439640	439640	SRS3208840	SAMN08769701	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451801				8769701	DC3000			co_culture	b_thai_c_viol_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	25						
SRX3984021	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053017	SRP141773	PRJNA439641	439641	SRS3208842	SAMN08769766	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451804				8769766	DC3000			co_culture	b_thai_c_viol_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	25						
SRX3984031	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053007	SRP141784	PRJNA439685	439685	SRS3208854	SAMN08769737	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451814				8769737	DC3000			co_culture	b_thai_c_viol_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	30						
SRX3984049	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052989	SRP141799	PRJNA439642	439642	SRS3208869	SAMN08769765	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451832				8769765	DC3000			co_culture	b_thai_c_viol_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	30						
SRX3984050	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052988	SRP141801	PRJNA439643	439643	SRS3208871	SAMN08769702	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451833				8769702	DC3000			co_culture	b_thai_c_viol_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	30						
SRX3984022	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053016	SRP141774	PRJNA439644	439644	SRS3208843	SAMN08769764	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451805				8769764	DC3000			co_culture	b_thai_c_viol_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	30						
SRX3984084	4/22/18 0:34	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052954	SRP141836	PRJNA439645	439645	SRS3208906	SAMN08769703	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451867				8769703	DC3000			co_culture	b_thai_c_viol_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	35						
SRX3984048	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052990	SRP141800	PRJNA439646	439646	SRS3208870	SAMN08769754	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451831				8769754	DC3000			co_culture	b_thai_c_viol_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	35						
SRX3984015	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053023	SRP141768	PRJNA439647	439647	SRS3208837	SAMN08769704	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451798				8769704	DC3000			co_culture	b_thai_c_viol_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	35						
SRX3984017	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053021	SRP141770	PRJNA439648	439648	SRS3208839	SAMN08769717	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451800				8769717	DC3000			co_culture	b_thai_c_viol_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	35						
SRX3984033	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053005	SRP141785	PRJNA439649	439649	SRS3208855	SAMN08769716	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451816				8769716	DC3000			co_culture	b_thai_c_viol_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	40						
SRX3984051	4/22/18 0:38	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052987	SRP141802	PRJNA439650	439650	SRS3208872	SAMN08769705	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451834				8769705	DC3000			co_culture	b_thai_c_viol_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	40						
SRX3984003	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053035	SRP141756	PRJNA439651	439651	SRS3208825	SAMN08769706	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451786				8769706	DC3000			co_culture	b_thai_c_viol_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	40						
SRX3984010	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053028	SRP141764	PRJNA439652	439652	SRS3208833	SAMN08769753	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451793				8769753	DC3000			co_culture	b_thai_c_viol_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	40						
SRX3984032	4/22/18 0:41	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053006	SRP141783	PRJNA439653	439653	SRS3208853	SAMN08769752	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451815				8769752	DC3000			co_culture	b_thai_c_viol_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	45						
SRX3984047	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052991	SRP141798	PRJNA439654	439654	SRS3208868	SAMN08769751	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451830				8769751	DC3000			co_culture	b_thai_c_viol_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	45						
SRX3984006	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053032	SRP141759	PRJNA439655	439655	SRS3208828	SAMN08769707	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451789				8769707	DC3000			co_culture	b_thai_c_viol_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	45						
SRX3984020	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053018	SRP141837	PRJNA439656	439656	SRS3208907	SAMN08769750	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451803				8769750	DC3000			co_culture	b_thai_c_viol_45	DC3000	M9-Glucose	Glucose		TRUE		27	7.4			Burkholderia thailandensis E264 AND Chromobacterium violaceum ATCC 315322	45						
SRX3984080	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052958	SRP141832	PRJNA439657	439657	SRS3208902	SAMN08769708	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451863				8769708	DC3000			co_culture	mono_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				12.5						
SRX3984034	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053004	SRP141787	PRJNA439658	439658	SRS3208857	SAMN08769715	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451817				8769715	DC3000			co_culture	mono_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				12.5						
SRX3984046	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052992	SRP141797	PRJNA439659	439659	SRS3208867	SAMN08769763	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451829				8769763	DC3000			co_culture	mono_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				12.5						
SRX3984023	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053015	SRP141775	PRJNA439660	439660	SRS3208844	SAMN08769762	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451806				8769762	DC3000			co_culture	mono_12.5	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				12.5						
SRX3984059	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052979	SRP141810	PRJNA439661	439661	SRS3208880	SAMN08769631	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451842				8769631	DC3000			co_culture	mono_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				25						
SRX3984024	4/22/18 0:46	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053014	SRP141776	PRJNA439662	439662	SRS3208845	SAMN08769714	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451807				8769714	DC3000			co_culture	mono_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				25						
SRX3983998	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053040	SRP141750	PRJNA439663	439663	SRS3208819	SAMN08769713	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451781				8769713	DC3000			co_culture	mono_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				25						
SRX3984065	4/22/18 0:38	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052973	SRP141817	PRJNA439664	439664	SRS3208887	SAMN08769712	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451848				8769712	DC3000			co_culture	mono_25	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				25						
SRX3984044	4/22/18 0:36	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052994	SRP141794	PRJNA439665	439665	SRS3208864	SAMN08769749	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451827				8769749	DC3000			co_culture	mono_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				30						
SRX3984011	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053027	SRP141763	PRJNA439666	439666	SRS3208832	SAMN08769748	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451794				8769748	DC3000			co_culture	mono_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				30						
SRX3983995	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053043	SRP141749	PRJNA439667	439667	SRS3208818	SAMN08769632	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451778				8769632	DC3000			co_culture	mono_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				30						
SRX3983991	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053047	SRP141744	PRJNA439668	439668	SRS3208812	SAMN08769747	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451774				8769747	DC3000			co_culture	mono_30	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				30						
SRX3984045	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052993	SRP141796	PRJNA439669	439669	SRS3208866	SAMN08769746	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451828				8769746	DC3000			co_culture	mono_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				35						
SRX3984013	4/22/18 0:46	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053025	SRP141766	PRJNA439670	439670	SRS3208835	SAMN08769709	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451796				8769709	DC3000			co_culture	mono_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				35						
SRX3984004	4/22/18 0:44	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7053034	SRP141757	PRJNA439671	439671	SRS3208826	SAMN08769745	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451787				8769745	DC3000			co_culture	mono_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				35						
SRX3984066	4/22/18 0:38	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052972	SRP141819	PRJNA439672	439672	SRS3208889	SAMN08769744	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451849				8769744	DC3000			co_culture	mono_35	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				35						
SRX3984062	4/22/18 0:43	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7052976	SRP141813	PRJNA439673	439673	SRS3208883	SAMN08769743	SRA694203	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	5451845				8769743	DC3000			co_culture	mono_40	DC3000	M9-Glucose	Glucose		TRUE		27	7.4				40						
